Time_sec,Pan_Actual_deg,Pan_Target_deg,Pan_Error_deg,Tilt_Actual_deg,Tilt_Target_deg,Tilt_Error_deg,Incidence_deg,IsLocked,LDR_Right_V,LDR_Left_V,LDR_Up_V,LDR_Down_V,Current_Pan_A,Current_Tilt_A,Velocity_Pan_dps,Velocity_Tilt_dps,Power_Pan_W,Power_Tilt_W,Power_Total_W
30.710,-26.1765,-26.6192,-0.4426,-1.9290,-2.5258,-0.5968,1.1421,0,4.3594,4.3595,4.3549,4.3639,0.1993,0.2653,61.5086,0.0000,1.1956,1.5918,2.7874
30.720,-26.6916,-26.2866,0.4050,-1.9290,-2.5263,-0.5973,1.1431,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2654,51.5087,0.0000,1.1409,1.5923,2.7332
30.730,-26.0765,-26.5192,-0.4426,-1.9290,-2.5269,-0.5979,1.1441,0,4.3594,4.3595,4.3549,4.3639,0.1993,0.2655,61.5086,0.0000,1.1956,1.5928,2.7885
30.740,-26.5916,-26.1866,0.4050,-1.9290,-2.5274,-0.5984,1.1451,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2656,51.5086,0.0000,1.1409,1.5934,2.7342
30.750,-25.9765,-26.4192,-0.4426,-1.9290,-2.5280,-0.5989,1.1461,0,4.3594,4.3595,4.3549,4.3639,0.1993,0.2656,61.5086,0.0000,1.1956,1.5939,2.7895
30.760,-26.4916,-26.0866,0.4050,-1.9290,-2.5285,-0.5995,1.1471,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2657,51.5086,0.0000,1.1409,1.5944,2.7352
30.770,-25.8765,-26.3192,-0.4426,-1.9290,-2.5290,-0.6000,1.1481,0,4.3594,4.3595,4.3549,4.3639,0.1993,0.2658,61.5086,0.0000,1.1956,1.5949,2.7905
30.780,-26.3916,-25.9866,0.4050,-1.9290,-2.5296,-0.6006,1.1491,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2659,51.5086,0.0000,1.1409,1.5954,2.7363
30.790,-25.7765,-26.2192,-0.4426,-1.9290,-2.5301,-0.6011,1.1501,0,4.3594,4.3595,4.3549,4.3639,0.1993,0.2660,61.5086,0.0000,1.1956,1.5959,2.7915
30.800,-26.2916,-25.8866,0.4050,-1.9290,-2.5306,-0.6016,1.1511,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2661,51.5086,0.0000,1.1409,1.5965,2.7373
30.810,-25.6765,-26.1192,-0.4426,-1.9290,-2.5312,-0.6022,1.1521,0,4.3594,4.3595,4.3549,4.3639,0.1993,0.2662,61.5086,0.0000,1.1956,1.5970,2.7926
30.820,-26.1916,-25.7866,0.4050,-1.9290,-2.5317,-0.6027,1.1531,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2662,51.5086,0.0000,1.1409,1.5975,2.7383
30.830,-25.5765,-26.0192,-0.4426,-1.9290,-2.5323,-0.6032,1.1541,0,4.3594,4.3595,4.3549,4.3639,0.1993,0.2663,61.5086,0.0000,1.1956,1.5980,2.7936
30.840,-26.0916,-25.6866,0.4050,-1.9290,-2.5328,-0.6038,1.1551,0,4.3595,4.3594,4.3549,4.3639,0.1901,0.2664,51.5086,0.0000,1.1409,1.5985,2.7394
30.850,-25.4765,-25.9192,-0.4426,-1.9290,-2.5333,-0.6043,1.1561,0,4.3594,4.3595,4.3548,4.3639,0.1993,0.2665,61.5086,0.0000,1.1956,1.5990,2.7946
30.860,-25.9916,-25.5866,0.4050,-1.9290,-2.5339,-0.6049,1.1571,0,4.3595,4.3594,4.3548,4.3639,0.1901,0.2666,51.5086,0.0000,1.1409,1.5995,2.7404
30.870,-25.3765,-25.8192,-0.4426,-1.9290,-2.5344,-0.6054,1.1581,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2667,61.5086,0.0000,1.1956,1.6001,2.7957
30.880,-25.8916,-25.4866,0.4050,-1.9290,-2.5349,-0.6059,1.1591,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2668,51.5086,0.0000,1.1409,1.6006,2.7414
30.890,-25.2765,-25.7192,-0.4426,-1.9290,-2.5355,-0.6065,1.1601,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2668,61.5086,0.0000,1.1956,1.6011,2.7967
30.900,-25.7916,-25.3866,0.4050,-1.9290,-2.5360,-0.6070,1.1611,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2669,51.5086,0.0000,1.1409,1.6016,2.7425
30.910,-25.1765,-25.6192,-0.4426,-1.9290,-2.5366,-0.6076,1.1621,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2670,61.5086,0.0000,1.1956,1.6021,2.7977
30.920,-25.6916,-25.2866,0.4050,-1.9290,-2.5371,-0.6081,1.1631,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2671,51.5086,0.0000,1.1409,1.6026,2.7435
30.930,-25.0765,-25.5192,-0.4426,-1.9290,-2.5376,-0.6086,1.1641,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2672,61.5086,0.0000,1.1956,1.6031,2.7988
30.940,-25.5916,-25.1866,0.4050,-1.9290,-2.5382,-0.6092,1.1651,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2673,51.5086,0.0000,1.1409,1.6037,2.7445
30.950,-24.9765,-25.4192,-0.4426,-1.9290,-2.5387,-0.6097,1.1661,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2674,61.5086,0.0000,1.1956,1.6042,2.7998
30.960,-25.4916,-25.0866,0.4050,-1.9290,-2.5392,-0.6102,1.1671,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2674,51.5086,0.0000,1.1409,1.6047,2.7456
30.970,-24.8765,-25.3192,-0.4426,-1.9290,-2.5398,-0.6108,1.1681,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2675,61.5086,0.0000,1.1956,1.6052,2.8008
30.980,-25.3916,-24.9866,0.4050,-1.9290,-2.5403,-0.6113,1.1691,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2676,51.5086,0.0000,1.1409,1.6057,2.7466
30.990,-24.7765,-25.2192,-0.4426,-1.9290,-2.5409,-0.6119,1.1701,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2677,61.5086,0.0000,1.1956,1.6062,2.8019
31.000,-25.2916,-24.8866,0.4050,-1.9290,-2.5414,-0.6124,1.1711,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2678,51.5086,0.0000,1.1409,1.6068,2.7476
31.010,-24.6765,-25.1192,-0.4426,-1.9290,-2.5419,-0.6129,1.1721,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2679,61.5086,0.0000,1.1956,1.6073,2.8029
31.020,-25.1916,-24.7866,0.4050,-1.9290,-2.5425,-0.6135,1.1731,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2680,51.5086,0.0000,1.1409,1.6078,2.7486
31.030,-24.5765,-25.0192,-0.4426,-1.9290,-2.5430,-0.6140,1.1741,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2681,61.5086,0.0000,1.1956,1.6083,2.8039
31.040,-25.0916,-24.6866,0.4050,-1.9290,-2.5435,-0.6145,1.1751,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2681,51.5086,0.0000,1.1409,1.6088,2.7497
31.050,-24.4765,-24.9192,-0.4426,-1.9290,-2.5441,-0.6151,1.1761,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2682,61.5086,0.0000,1.1956,1.6093,2.8049
31.060,-24.9916,-24.5866,0.4050,-1.9290,-2.5446,-0.6156,1.1771,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2683,51.5086,0.0000,1.1409,1.6098,2.7507
31.070,-24.3765,-24.8192,-0.4426,-1.9290,-2.5452,-0.6162,1.1781,0,4.3594,4.3595,4.3548,4.3640,0.1993,0.2684,61.5086,0.0000,1.1956,1.6104,2.8060
31.080,-24.8916,-24.4866,0.4050,-1.9290,-2.5457,-0.6167,1.1791,0,4.3595,4.3594,4.3548,4.3640,0.1901,0.2685,51.5086,0.0000,1.1409,1.6109,2.7517
31.090,-24.2765,-24.7192,-0.4426,-1.9290,-2.5462,-0.6172,1.1801,0,4.3594,4.3595,4.3547,4.3640,0.1993,0.2686,61.5086,0.0000,1.1956,1.6114,2.8070
31.100,-24.7916,-24.3866,0.4050,-1.9290,-2.5468,-0.6178,1.1811,0,4.3595,4.3594,4.3547,4.3640,0.1901,0.2687,51.5086,0.0000,1.1409,1.6119,2.7528
31.110,-24.1765,-24.6192,-0.4426,-1.9290,-2.5473,-0.6183,1.1821,0,4.3594,4.3595,4.3547,4.3640,0.1993,0.2687,61.5086,0.0000,1.1956,1.6124,2.8080
31.120,-24.6916,-24.2866,0.4050,-1.9290,-2.5478,-0.6188,1.1831,0,4.3595,4.3594,4.3547,4.3640,0.1901,0.2688,51.5086,0.0000,1.1409,1.6129,2.7538
31.130,-24.0765,-24.5192,-0.4426,-1.9290,-2.5484,-0.6194,1.1841,0,4.3594,4.3595,4.3547,4.3640,0.1993,0.2689,61.5086,0.0000,1.1956,1.6134,2.8091
31.140,-24.5916,-24.1866,0.4050,-1.9290,-2.5489,-0.6199,1.1851,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2690,51.5086,0.0000,1.1409,1.6140,2.7548
31.150,-23.9765,-24.4192,-0.4426,-1.9290,-2.5495,-0.6204,1.1861,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2691,61.5086,0.0000,1.1956,1.6145,2.8101
31.160,-24.4916,-24.0866,0.4050,-1.9290,-2.5500,-0.6210,1.1871,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2692,51.5086,0.0000,1.1409,1.6150,2.7559
31.170,-23.8766,-24.3192,-0.4426,-1.9290,-2.5505,-0.6215,1.1881,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2693,61.5086,0.0000,1.1956,1.6155,2.8111
31.180,-24.3916,-23.9866,0.4050,-1.9290,-2.5511,-0.6221,1.1891,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2693,51.5086,0.0000,1.1409,1.6160,2.7569
31.190,-23.7766,-24.2192,-0.4426,-1.9290,-2.5516,-0.6226,1.1901,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2694,61.5086,0.0000,1.1956,1.6165,2.8122
31.200,-24.2916,-23.8866,0.4050,-1.9290,-2.5521,-0.6231,1.1911,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2695,51.5086,0.0000,1.1409,1.6171,2.7579
31.210,-23.6766,-24.1192,-0.4426,-1.9290,-2.5527,-0.6237,1.1921,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2696,61.5086,0.0000,1.1956,1.6176,2.8132
31.220,-24.1916,-23.7866,0.4050,-1.9290,-2.5532,-0.6242,1.1931,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2697,51.5086,0.0000,1.1409,1.6181,2.7589
31.230,-23.5766,-24.0192,-0.4426,-1.9290,-2.5538,-0.6247,1.1941,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2698,61.5086,0.0000,1.1956,1.6186,2.8142
31.240,-24.0916,-23.6866,0.4050,-1.9290,-2.5543,-0.6253,1.1951,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2699,51.5086,0.0000,1.1409,1.6191,2.7600
31.250,-23.4766,-23.9192,-0.4426,-1.9290,-2.5548,-0.6258,1.1961,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2699,61.5086,0.0000,1.1956,1.6196,2.8152
31.260,-23.9916,-23.5866,0.4050,-1.9290,-2.5554,-0.6264,1.1971,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2700,51.5086,0.0000,1.1409,1.6201,2.7610
31.270,-23.3766,-23.8192,-0.4426,-1.9290,-2.5559,-0.6269,1.1981,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2701,61.5085,0.0000,1.1956,1.6207,2.8163
31.280,-23.8916,-23.4866,0.4050,-1.9290,-2.5564,-0.6274,1.1991,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2702,51.5086,0.0000,1.1409,1.6212,2.7620
31.290,-23.2766,-23.7192,-0.4426,-1.9290,-2.5570,-0.6280,1.2001,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2703,61.5085,0.0000,1.1956,1.6217,2.8173
31.300,-23.7916,-23.3866,0.4050,-1.9290,-2.5575,-0.6285,1.2011,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2704,51.5086,0.0000,1.1409,1.6222,2.7631
31.310,-23.1766,-23.6192,-0.4426,-1.9290,-2.5580,-0.6290,1.2021,0,4.3594,4.3595,4.3547,4.3641,0.1993,0.2705,61.5085,0.0000,1.1956,1.6227,2.8183
31.320,-23.6916,-23.2866,0.4050,-1.9290,-2.5586,-0.6296,1.2031,0,4.3595,4.3594,4.3547,4.3641,0.1901,0.2705,51.5086,0.0000,1.1409,1.6232,2.7641
31.330,-23.0766,-23.5192,-0.4426,-1.9290,-2.5591,-0.6301,1.2041,0,4.3594,4.3595,4.3546,4.3641,0.1993,0.2706,61.5085,0.0000,1.1956,1.6237,2.8194
31.340,-23.5916,-23.1866,0.4050,-1.9290,-2.5597,-0.6307,1.2051,0,4.3595,4.3594,4.3546,4.3641,0.1901,0.2707,51.5086,0.0000,1.1409,1.6243,2.7651
31.350,-22.9766,-23.4192,-0.4426,-1.9290,-2.5602,-0.6312,1.2061,0,4.3594,4.3595,4.3546,4.3641,0.1993,0.2708,61.5085,0.0000,1.1956,1.6248,2.8204
31.360,-23.4916,-23.0866,0.4050,-1.9290,-2.5607,-0.6317,1.2071,0,4.3595,4.3594,4.3546,4.3641,0.1901,0.2709,51.5086,0.0000,1.1409,1.6253,2.7661
31.370,-22.8766,-23.3192,-0.4426,-1.9290,-2.5613,-0.6323,1.2081,0,4.3594,4.3595,4.3546,4.3641,0.1993,0.2710,61.5085,0.0000,1.1956,1.6258,2.8214
31.380,-23.3916,-22.9866,0.4050,-1.9290,-2.5618,-0.6328,1.2091,0,4.3595,4.3594,4.3546,4.3641,0.1901,0.2711,51.5086,0.0000,1.1409,1.6263,2.7672
31.390,-22.7766,-23.2192,-0.4426,-1.9290,-2.5623,-0.6333,1.2101,0,4.3594,4.3595,4.3546,4.3641,0.1993,0.2711,61.5085,0.0000,1.1956,1.6268,2.8224
31.400,-23.2916,-22.8866,0.4050,-1.9290,-2.5629,-0.6339,1.2111,0,4.3595,4.3594,4.3546,4.3641,0.1901,0.2712,51.5086,0.0000,1.1409,1.6273,2.7682
31.410,-22.6766,-23.1192,-0.4426,-1.9290,-2.5634,-0.6344,1.2121,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2713,61.5085,0.0000,1.1956,1.6279,2.8235
31.420,-23.1916,-22.7866,0.4050,-1.9290,-2.5640,-0.6349,1.2131,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2714,51.5086,0.0000,1.1409,1.6284,2.7692
31.430,-22.5766,-23.0192,-0.4426,-1.9290,-2.5645,-0.6355,1.2141,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2715,61.5085,0.0000,1.1956,1.6289,2.8245
31.440,-23.0916,-22.6866,0.4050,-1.9290,-2.5650,-0.6360,1.2151,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2716,51.5086,0.0000,1.1409,1.6294,2.7703
31.450,-22.4766,-22.9192,-0.4426,-1.9290,-2.5656,-0.6366,1.2161,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2717,61.5085,0.0000,1.1956,1.6299,2.8255
31.460,-22.9916,-22.5866,0.4050,-1.9290,-2.5661,-0.6371,1.2171,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2717,51.5086,0.0000,1.1409,1.6304,2.7713
31.470,-22.3766,-22.8192,-0.4426,-1.9290,-2.5666,-0.6376,1.2181,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2718,61.5085,0.0000,1.1956,1.6309,2.8265
31.480,-22.8916,-22.4866,0.4050,-1.9290,-2.5672,-0.6382,1.2191,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2719,51.5086,0.0000,1.1409,1.6315,2.7723
31.490,-22.2766,-22.7192,-0.4426,-1.9290,-2.5677,-0.6387,1.2201,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2720,61.5085,0.0000,1.1956,1.6320,2.8276
31.500,-22.7916,-22.3866,0.4050,-1.9290,-2.5682,-0.6392,1.2211,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2721,51.5086,0.0000,1.1409,1.6325,2.7733
31.510,-22.1766,-22.6192,-0.4426,-1.9290,-2.5688,-0.6398,1.2221,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2722,61.5085,0.0000,1.1956,1.6330,2.8286
31.520,-22.6916,-22.2866,0.4050,-1.9290,-2.5693,-0.6403,1.2231,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2723,51.5086,0.0000,1.1409,1.6335,2.7744
31.530,-22.0766,-22.5192,-0.4426,-1.9290,-2.5698,-0.6408,1.2241,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2723,61.5085,0.0000,1.1956,1.6340,2.8296
31.540,-22.5916,-22.1866,0.4050,-1.9290,-2.5704,-0.6414,1.2251,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2724,51.5086,0.0000,1.1409,1.6345,2.7754
31.550,-21.9766,-22.4192,-0.4426,-1.9290,-2.5709,-0.6419,1.2261,0,4.3594,4.3595,4.3546,4.3642,0.1993,0.2725,61.5085,0.0000,1.1956,1.6350,2.8307
31.560,-22.4916,-22.0866,0.4050,-1.9290,-2.5715,-0.6425,1.2271,0,4.3595,4.3594,4.3546,4.3642,0.1901,0.2726,51.5086,0.0000,1.1409,1.6356,2.7764
31.570,-21.8766,-22.3192,-0.4426,-1.9290,-2.5720,-0.6430,1.2281,0,4.3594,4.3595,4.3545,4.3642,0.1993,0.2727,61.5085,0.0000,1.1956,1.6361,2.8317
31.580,-22.3916,-21.9866,0.4050,-1.9290,-2.5725,-0.6435,1.2291,0,4.3595,4.3594,4.3545,4.3642,0.1901,0.2728,51.5086,0.0000,1.1409,1.6366,2.7774
31.590,-21.7766,-22.2192,-0.4426,-1.9290,-2.5731,-0.6441,1.2301,0,4.3594,4.3595,4.3545,4.3642,0.1993,0.2729,61.5085,0.0000,1.1956,1.6371,2.8327
31.600,-22.2916,-21.8866,0.4050,-1.9290,-2.5736,-0.6446,1.2311,0,4.3595,4.3594,4.3545,4.3642,0.1901,0.2729,51.5086,0.0000,1.1409,1.6376,2.7785
31.610,-21.6766,-22.1192,-0.4426,-1.9290,-2.5741,-0.6451,1.2321,0,4.3594,4.3595,4.3545,4.3642,0.1993,0.2730,61.5085,0.0000,1.1956,1.6381,2.8337
31.620,-22.1916,-21.7866,0.4050,-1.9290,-2.5747,-0.6457,1.2331,0,4.3595,4.3594,4.3545,4.3642,0.1901,0.2731,51.5086,0.0000,1.1409,1.6386,2.7795
31.630,-21.5766,-22.0192,-0.4426,-1.9290,-2.5752,-0.6462,1.2341,0,4.3594,4.3595,4.3545,4.3642,0.1993,0.2732,61.5085,0.0000,1.1956,1.6392,2.8348
31.640,-22.0917,-21.6866,0.4050,-1.9290,-2.5757,-0.6467,1.2351,0,4.3595,4.3594,4.3545,4.3642,0.1901,0.2733,51.5086,0.0000,1.1409,1.6397,2.7805
31.650,-21.4766,-21.9192,-0.4426,-1.9290,-2.5763,-0.6473,1.2361,0,4.3594,4.3595,4.3545,4.3642,0.1993,0.2734,61.5085,0.0000,1.1956,1.6402,2.8358
31.660,-21.9917,-21.5866,0.4050,-1.9290,-2.5768,-0.6478,1.2371,0,4.3595,4.3594,4.3545,4.3642,0.1901,0.2734,51.5086,0.0000,1.1409,1.6407,2.7816
31.670,-21.3766,-21.8192,-0.4426,-1.9290,-2.5774,-0.6483,1.2381,0,4.3593,4.3595,4.3545,4.3642,0.1993,0.2735,61.5085,0.0000,1.1956,1.6412,2.8368
31.680,-21.8917,-21.4866,0.4050,-1.9290,-2.5779,-0.6489,1.2391,0,4.3595,4.3594,4.3545,4.3643,0.1901,0.2736,51.5086,0.0000,1.1409,1.6417,2.7826
31.690,-21.2766,-21.7192,-0.4426,-1.9290,-2.5784,-0.6494,1.2401,0,4.3593,4.3595,4.3545,4.3643,0.1993,0.2737,61.5085,0.0000,1.1956,1.6422,2.8378
31.700,-21.7917,-21.3866,0.4050,-1.9290,-2.5790,-0.6500,1.2411,0,4.3595,4.3594,4.3545,4.3643,0.1901,0.2738,51.5086,0.0000,1.1409,1.6427,2.7836
31.710,-21.1766,-21.6192,-0.4426,-1.9290,-2.5795,-0.6505,1.2421,0,4.3593,4.3595,4.3545,4.3643,0.1993,0.2739,61.5085,0.0000,1.1956,1.6433,2.8389
31.720,-21.6917,-21.2866,0.4050,-1.9290,-2.5800,-0.6510,1.2431,0,4.3595,4.3594,4.3545,4.3643,0.1901,0.2740,51.5086,0.0000,1.1409,1.6438,2.7846
31.730,-21.0766,-21.5192,-0.4426,-1.9290,-2.5806,-0.6516,1.2441,0,4.3593,4.3595,4.3545,4.3643,0.1993,0.2740,61.5085,0.0000,1.1956,1.6443,2.8399
31.740,-21.5917,-21.1866,0.4050,-1.9290,-2.5811,-0.6521,1.2451,0,4.3595,4.3594,4.3545,4.3643,0.1901,0.2741,51.5086,0.0000,1.1409,1.6448,2.7857
31.750,-20.9766,-21.4192,-0.4426,-1.9290,-2.5816,-0.6526,1.2461,0,4.3593,4.3595,4.3545,4.3643,0.1993,0.2742,61.5085,0.0000,1.1956,1.6453,2.8409
31.760,-21.4917,-21.0866,0.4050,-1.9290,-2.5822,-0.6532,1.2471,0,4.3595,4.3594,4.3545,4.3643,0.1901,0.2743,51.5086,0.0000,1.1409,1.6458,2.7867
31.770,-20.8766,-21.3192,-0.4426,-1.9290,-2.5827,-0.6537,1.2481,0,4.3593,4.3595,4.3545,4.3643,0.1993,0.2744,61.5085,0.0000,1.1956,1.6463,2.8420
31.780,-21.3917,-20.9866,0.4050,-1.9290,-2.5832,-0.6542,1.2491,0,4.3595,4.3594,4.3545,4.3643,0.1901,0.2745,51.5086,0.0000,1.1409,1.6469,2.7877
31.790,-20.7766,-21.2192,-0.4426,-1.9290,-2.5838,-0.6548,1.2501,0,4.3593,4.3595,4.3545,4.3643,0.1993,0.2746,61.5085,0.0000,1.1956,1.6474,2.8430
31.800,-21.2917,-20.8866,0.4050,-2.1205,-2.5843,-0.4638,1.2511,0,4.3595,4.3594,4.3545,4.3643,0.1901,0.2746,51.5086,19.1534,1.1409,1.6479,2.7887
31.810,-20.6766,-21.1192,-0.4426,-2.2590,-2.6804,-0.4214,1.0606,0,4.3594,4.3595,4.3552,4.3636,0.1993,0.2586,61.5085,13.8425,1.1956,1.5518,2.7474
31.820,-21.1917,-20.7866,0.4050,-2.3006,-2.7499,-0.4493,0.9231,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2478,51.5086,4.1656,1.1409,1.4869,2.6277
31.830,-20.5766,-21.0192,-0.4426,-2.2892,-2.7712,-0.4821,0.8826,0,4.3594,4.3595,4.3560,4.3629,0.1993,0.2450,61.5085,1.1471,1.1956,1.4697,2.6654
31.840,-21.0917,-20.6866,0.4050,-2.2853,-2.7660,-0.4807,0.8949,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2462,51.5086,0.3824,1.1409,1.4771,2.6180
31.850,-20.4766,-20.9192,-0.4426,-2.2841,-2.7647,-0.4806,0.8999,0,4.3594,4.3595,4.3559,4.3630,0.1993,0.2466,61.5085,0.1275,1.1956,1.4794,2.6750
31.860,-20.9917,-20.5866,0.4050,-2.2836,-2.7645,-0.4809,0.9020,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2467,51.5086,0.0425,1.1409,1.4804,2.6213
31.870,-20.3766,-20.8192,-0.4426,-2.2835,-2.7649,-0.4814,0.9036,0,4.3594,4.3595,4.3559,4.3630,0.1993,0.2468,61.5085,0.0142,1.1956,1.4811,2.6767
31.880,-20.8917,-20.4866,0.4050,-2.2834,-2.7653,-0.4819,0.9046,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2469,51.5086,0.0047,1.1409,1.4817,2.6225
31.890,-20.2766,-20.7192,-0.4426,-2.2834,-2.7658,-0.4824,0.9057,0,4.3594,4.3595,4.3559,4.3630,0.1993,0.2470,61.5085,0.0016,1.1956,1.4822,2.6778
31.900,-20.7917,-20.3866,0.4050,-2.2834,-2.7663,-0.4829,0.9067,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2471,51.5086,0.0005,1.1409,1.4827,2.6235
31.910,-20.1766,-20.6192,-0.4426,-2.2834,-2.7668,-0.4834,0.9078,0,4.3594,4.3595,4.3559,4.3630,0.1993,0.2472,61.5085,0.0002,1.1956,1.4832,2.6788
31.920,-20.6917,-20.2866,0.4050,-2.2834,-2.7674,-0.4839,0.9087,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2473,51.5086,0.0001,1.1409,1.4837,2.6245
31.930,-20.0766,-20.5192,-0.4426,-2.2834,-2.7679,-0.4845,0.9098,0,4.3594,4.3595,4.3559,4.3630,0.1993,0.2474,61.5085,0.0000,1.1956,1.4842,2.6798
31.940,-20.5917,-20.1866,0.4050,-2.2834,-2.7684,-0.4850,0.9107,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2474,51.5086,0.0000,1.1409,1.4847,2.6255
31.950,-19.9766,-20.4192,-0.4426,-2.2834,-2.7689,-0.4855,0.9118,0,4.3594,4.3595,4.3559,4.3630,0.1993,0.2475,61.5085,0.0000,1.1956,1.4852,2.6808
31.960,-20.4917,-20.0866,0.4050,-2.2834,-2.7695,-0.4860,0.9127,0,4.3595,4.3594,4.3559,4.3630,0.1901,0.2476,51.5086,0.0000,1.1409,1.4857,2.6265
31.970,-19.8766,-20.3192,-0.4426,-2.2834,-2.7700,-0.4866,0.9138,0,4.3594,4.3595,4.3558,4.3630,0.1993,0.2477,61.5085,0.0000,1.1956,1.4862,2.6818
31.980,-20.3917,-19.9866,0.4050,-2.2834,-2.7705,-0.4871,0.9147,0,4.3595,4.3594,4.3558,4.3630,0.1901,0.2478,51.5086,0.0000,1.1409,1.4867,2.6275
31.990,-19.7766,-20.2192,-0.4426,-2.2834,-2.7710,-0.4876,0.9158,0,4.3594,4.3595,4.3558,4.3630,0.1993,0.2479,61.5085,0.0000,1.1956,1.4872,2.6828
32.000,-20.2917,-19.8866,0.4050,-2.2834,-2.7715,-0.4881,0.9167,0,4.3595,4.3594,4.3558,4.3630,0.1901,0.2479,51.5086,0.0000,1.1409,1.4877,2.6285
32.010,-19.6766,-20.1192,-0.4426,-2.2834,-2.7721,-0.4886,0.9178,0,4.3594,4.3595,4.3558,4.3630,0.1993,0.2480,61.5085,0.0000,1.1956,1.4882,2.6838
32.020,-20.1917,-19.7866,0.4050,-2.2834,-2.7726,-0.4892,0.9187,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2481,51.5086,0.0000,1.1409,1.4887,2.6295
32.030,-19.5766,-20.0192,-0.4426,-2.2834,-2.7731,-0.4897,0.9198,0,4.3594,4.3595,4.3558,4.3631,0.1993,0.2482,61.5085,0.0000,1.1956,1.4892,2.6848
32.040,-20.0917,-19.6866,0.4050,-2.2834,-2.7736,-0.4902,0.9207,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2483,51.5086,0.0000,1.1409,1.4897,2.6305
32.050,-19.4766,-19.9192,-0.4426,-2.2834,-2.7742,-0.4907,0.9218,0,4.3594,4.3595,4.3558,4.3631,0.1993,0.2484,61.5085,0.0000,1.1956,1.4902,2.6858
32.060,-19.9917,-19.5866,0.4050,-2.2834,-2.7747,-0.4913,0.9227,0,4.3595,4.3594,4.3558,4.3631,0.1901,0.2484,51.5086,0.0000,1.1409,1.4907,2.6316
